Sale_id,Customer_id,Car_id,Salesperson_id,Branch_id,Sale_date,Sale_price,Discount_given,Financing_id
2239,1110,8,42,5,2024-10-23,658544.64,21455.36,16
2240,1137,8,28,4,2022-11-13,662024.11,17975.89,16
2241,170,60,4,1,2024-12-27,4699260.31,100739.69,NULL
2242,77,57,25,3,2023-11-01,2690076.27,109923.73,4
2243,245,30,57,8,2023-09-04,836054.85,113945.15,NULL
2244,1181,81,16,2,2024-05-16,3470196.00,29804.00,NULL
2245,1058,107,42,5,2022-07-24,4274341.55,225658.45,NULL
2246,1015,13,33,4,2023-02-05,1347690.88,42309.12,4
2247,1137,59,10,1,2024-06-19,4132886.66,167113.34,14
2248,844,21,42,5,2023-10-07,1818378.23,81621.77,19
2249,740,46,32,4,2024-09-05,1490391.22,109608.78,NULL
2250,29,69,1,1,2024-08-01,785695.42,14304.58,NULL
2251,125,56,25,3,2023-10-25,2024234.91,75765.09,NULL
2252,337,2,33,4,2024-07-09,470264.55,19735.45,14
2253,624,46,26,3,2022-06-02,1502167.48,97832.52,NULL
2254,551,45,39,5,2022-07-12,1044319.21,55680.79,20
2255,1029,17,24,3,2023-01-26,829565.95,10434.05,5
2256,125,7,40,5,2024-04-07,835124.63,14875.37,NULL
2257,524,49,42,5,2022-01-23,868906.70,51093.30,NULL
2258,529,12,25,3,2022-02-17,1211787.78,38212.22,9
2259,981,24,24,3,2023-07-21,1098841.84,51158.16,NULL
2260,734,31,4,1,2024-06-07,1438740.89,11259.11,8
2261,529,76,19,2,2024-03-25,832332.39,17667.61,8
2262,362,8,21,3,2022-04-16,639558.27,40441.73,NULL
2263,109,27,38,5,2022-11-02,567086.39,12913.61,9
2264,478,26,19,2,2023-08-26,4505306.53,94693.47,12
2265,169,69,25,3,2023-01-15,781482.22,18517.78,17
2266,762,68,48,6,2023-06-22,2151172.03,148827.97,13
2267,731,82,19,2,2022-05-22,3694097.30,105902.70,NULL
2268,323,6,24,3,2024-09-15,772704.42,17295.58,NULL
2269,878,43,58,8,2023-12-17,1294652.48,175347.52,19
2270,936,63,6,1,2024-09-28,1685196.89,14803.11,12
2271,338,72,4,1,2023-09-12,532446.91,17553.09,NULL
2272,62,1,40,5,2023-11-21,440937.38,19062.62,2
2273,938,36,24,3,2023-11-27,1185322.85,54677.15,NULL
2274,292,42,25,3,2022-10-08,2060421.91,89578.09,5
2275,781,4,45,6,2023-06-22,576749.45,43250.55,14
2276,527,63,16,2,2022-08-11,1646424.48,53575.52,12
2277,754,69,21,3,2023-01-05,756560.12,43439.88,5
2278,958,110,42,5,2022-10-06,9108078.86,291921.14,15
2279,381,8,16,2,2023-04-07,663723.81,16276.19,13
2280,197,12,6,1,2023-07-13,1214000.13,35999.87,NULL
2281,426,95,41,5,2023-10-25,3964263.98,235736.02,NULL
2282,405,56,32,4,2023-11-03,2017972.68,82027.32,2
2283,48,55,43,6,2023-11-25,987918.00,102082.00,18
2284,585,51,7,1,2024-06-19,1884839.46,65160.54,16
2285,479,78,45,6,2022-10-23,1411046.44,88953.56,19
2286,680,49,9,1,2022-03-18,890602.41,29397.59,15
2287,1083,120,24,3,2024-04-27,9741586.21,258413.79,13
2288,439,45,22,3,2023-03-02,1055240.74,44759.26,19
2289,799,77,49,6,2022-11-10,1260409.41,139590.59,9
2290,676,4,30,4,2022-05-02,583201.34,36798.66,3
2291,1119,28,8,1,2023-05-14,989972.61,27.39,2
2292,825,36,17,2,2024-08-22,1203212.79,36787.21,3
2293,238,12,10,1,2022-08-22,1229746.98,20253.02,12
2294,838,71,33,4,2022-08-21,3850607.02,49392.98,NULL
2295,643,32,14,2,2023-11-14,1311408.97,38591.03,NULL
2296,458,40,7,1,2024-01-19,1104824.63,15175.37,NULL
2297,1063,1,2,1,2024-10-28,451431.16,8568.84,NULL
2298,768,44,7,1,2024-02-10,1805038.67,44961.33,NULL
2299,822,73,4,1,2024-05-19,737191.29,2808.71,NULL
2300,456,61,45,6,2023-07-26,7739897.81,760102.19,1
2301,638,21,33,4,2022-03-27,1772959.35,127040.65,NULL
2302,749,4,51,7,2022-12-08,589819.51,30180.49,7
2303,723,5,11,2,2024-11-26,712362.63,7637.37,NULL
2304,437,68,57,8,2024-07-17,2115976.04,184023.96,15
2305,15,9,12,2,2024-12-06,905967.66,34032.34,NULL
2306,68,13,42,5,2023-11-03,1340294.19,49705.81,3
2307,242,13,7,1,2022-02-04,1352902.27,37097.73,8
2308,454,7,50,7,2023-10-25,786607.92,63392.08,5
2309,309,36,7,1,2023-06-22,1205898.81,34101.19,NULL
2310,216,62,58,8,2023-08-13,981842.38,118157.62,10
2311,705,3,13,2,2022-04-14,559868.16,131.84,9
2312,1141,34,45,6,2024-06-02,1960464.33,239535.67,20
2313,210,60,25,3,2023-08-09,4671219.04,128780.96,NULL
2314,828,28,7,1,2024-01-27,984784.56,5215.44,NULL
2315,816,60,14,2,2023-08-27,4733109.65,66890.35,NULL
2316,291,35,21,3,2022-08-01,2382817.69,67182.31,15
2317,367,25,53,7,2023-05-13,685711.95,74288.05,20
2318,400,30,49,6,2024-07-17,837674.94,112325.06,16
2319,769,106,58,8,2022-12-22,10941046.21,758953.79,15
2320,174,30,57,8,2024-08-14,920826.43,29173.57,20
2321,554,45,33,4,2023-09-26,1044441.90,55558.10,2
2322,757,51,7,1,2024-05-06,1945093.37,4906.63,16
2323,423,5,57,8,2023-12-11,688591.12,31408.88,NULL
2324,70,28,25,3,2023-08-20,956905.55,33094.45,6
2325,116,24,1,1,2023-10-08,1134798.93,15201.07,NULL
2326,244,43,9,1,2022-08-27,1433327.83,36672.17,5
2327,260,71,12,2,2023-11-19,3857744.68,42255.32,8
2328,568,90,39,5,2022-11-26,4420008.20,179991.80,7
2329,954,54,42,5,2023-09-10,1480938.08,19061.92,4
2330,1088,3,23,3,2023-08-22,524119.64,35880.36,17
2331,32,122,4,1,2024-03-14,16273089.60,226910.40,20
2332,892,68,39,5,2023-07-10,2169870.34,130129.66,NULL
2333,855,27,51,7,2024-03-24,523074.40,56925.60,5
2334,606,20,17,2,2022-02-15,1393740.16,56259.84,NULL
2335,1134,2,42,5,2023-05-18,463455.23,26544.77,16
2336,537,54,4,1,2024-09-18,1492289.75,7710.25,16
2337,1026,73,18,2,2022-07-07,737861.25,2138.75,NULL
2338,799,63,13,2,2023-10-05,1673062.99,26937.01,2
2339,606,15,23,3,2024-04-21,2305101.32,144898.68,13
2340,587,77,7,1,2023-11-12,1360361.67,39638.33,7
2341,981,4,19,2,2023-04-08,597998.33,22001.67,NULL
2342,338,84,52,7,2022-01-02,2889062.23,310937.77,NULL
2343,604,77,17,2,2024-08-12,1354431.52,45568.48,NULL
2344,1087,15,33,4,2023-06-23,2279091.64,170908.36,NULL
2345,751,21,6,1,2023-07-08,1860862.35,39137.65,10
2346,93,99,31,4,2022-03-28,5150925.45,249074.55,2
2347,900,53,50,7,2022-05-24,748431.53,91568.47,13
2348,635,73,33,4,2023-07-08,714720.59,25279.41,12
2349,8,48,24,3,2024-03-18,2581837.51,168162.49,6
2350,1104,8,48,6,2023-11-18,649499.98,30500.02,9
2351,274,82,42,5,2023-03-01,3555361.24,244638.76,NULL
2352,883,67,19,2,2024-06-13,2197143.38,2856.62,12
2353,194,17,58,8,2023-12-17,753460.24,86539.76,18
2354,1067,81,4,1,2022-12-06,3483430.76,16569.24,NULL
2355,958,15,42,5,2024-05-23,2318801.83,131198.17,13
2356,1084,38,19,2,2023-11-24,653211.61,26788.39,NULL
2357,763,34,30,4,2023-07-25,2151951.97,48048.03,14
2358,807,51,4,1,2023-06-16,1912853.21,37146.79,7
2359,1145,25,19,2,2023-07-20,757781.60,2218.40,18
2360,1122,81,4,1,2023-07-05,3473121.59,26878.41,NULL
2361,1004,19,4,1,2022-02-03,1040594.36,9405.64,10
2362,1,24,33,4,2023-04-20,1127716.41,22283.59,19
2363,179,72,34,4,2022-11-25,517464.00,32536.00,NULL
2364,38,79,49,6,2024-08-03,1408745.35,91254.65,NULL
2365,55,77,19,2,2023-09-13,1374682.93,25317.07,NULL
2366,808,7,33,4,2023-06-08,807094.04,42905.96,17
2367,1163,22,48,6,2024-09-16,1969393.49,80606.51,NULL
2368,742,114,33,4,2022-11-15,20781037.61,218962.39,11
2369,197,52,18,2,2022-10-24,1449798.42,50201.58,19
2370,697,60,25,3,2024-09-14,4534754.48,265245.52,17
2371,972,29,17,2,2024-07-27,706118.54,23881.46,NULL
2372,436,98,19,2,2023-04-16,13971406.20,28593.80,5
2373,1010,81,25,3,2023-06-28,3297315.80,202684.20,NULL
2374,794,36,25,3,2023-12-24,1221773.98,18226.02,8
2375,908,106,17,2,2024-02-01,11337462.49,362537.51,16
2376,12,35,7,1,2024-08-11,2363907.49,86092.51,NULL
2377,56,49,16,2,2024-01-16,900680.84,19319.16,18
2378,1093,50,17,2,2022-08-08,1328017.59,21982.41,17
2379,567,11,6,1,2023-01-26,1119378.03,40621.97,1
2380,792,17,42,5,2023-01-24,787273.22,52726.78,17
2381,1092,62,17,2,2022-05-13,1079439.72,20560.28,NULL
2382,808,74,11,2,2022-11-05,751813.02,28186.98,19
2383,542,5,33,4,2024-10-10,677455.41,42544.59,3
2384,1002,51,7,1,2022-11-11,1941031.19,8968.81,17
2385,946,65,17,2,2023-12-28,5799713.57,200286.43,9
2386,659,66,17,2,2024-07-19,1933590.87,16409.13,12
2387,376,24,42,5,2022-06-17,1106044.39,43955.61,16
2388,175,70,6,1,2024-12-20,1389789.33,10210.67,NULL
2389,195,61,21,3,2022-07-12,8109906.95,390093.05,10
2390,210,31,58,8,2022-06-17,1348310.80,101689.20,17
2391,24,14,48,6,2023-10-28,985277.31,94722.69,1
2392,548,2,49,6,2023-10-22,446834.01,43165.99,9
2393,402,32,23,3,2024-05-07,1301438.38,48561.62,NULL
2394,15,34,42,5,2023-07-20,2176694.40,23305.60,15
2395,1037,79,33,4,2024-04-24,1399659.92,100340.08,17
2396,1030,34,19,2,2024-08-22,2149616.84,50383.16,19
2397,410,88,17,2,2024-06-28,6508850.09,191149.91,14
2398,111,29,30,4,2024-09-05,696111.14,33888.86,20
2399,402,7,25,3,2023-12-12,827998.40,22001.60,8
2400,241,35,7,1,2024-10-22,2404634.70,45365.30,NULL
2401,299,65,6,1,2022-08-11,5998949.00,1051.00,7
2402,1089,2,7,1,2024-06-17,487524.22,2475.78,NULL
2403,255,12,17,2,2024-01-12,1235133.91,14866.09,15
2404,1058,51,17,2,2024-08-17,1876588.57,73411.43,11
2405,671,9,32,4,2022-03-05,882120.65,57879.35,17
2406,895,94,51,7,2024-02-11,10963870.79,536129.21,15
2407,1082,67,42,5,2023-05-02,2145834.46,54165.54,NULL
2408,867,85,7,1,2023-05-24,5781573.32,118426.68,11
2409,603,37,6,1,2022-10-11,1941032.46,58967.54,5
2410,591,36,28,4,2024-01-28,1196874.79,43125.21,NULL
2411,722,81,19,2,2022-11-17,3428490.85,71509.15,NULL
2412,275,48,24,3,2023-06-27,2647915.71,102084.29,16
2413,1177,43,16,2,2024-02-17,1443694.21,26305.79,NULL
2414,509,54,42,5,2022-01-10,1406325.07,93674.93,NULL
2415,583,39,33,4,2024-07-09,934678.62,65321.38,NULL
2416,874,28,7,1,2024-07-05,976936.27,13063.73,NULL
2417,62,114,17,2,2023-10-01,20684492.55,315507.45,5
2418,314,68,50,7,2023-10-10,2061873.58,238126.42,NULL
2419,414,51,42,5,2023-01-11,1897398.63,52601.37,18
2420,594,77,19,2,2024-05-14,1355120.47,44879.53,NULL
2421,1144,99,23,3,2024-11-16,5119408.83,280591.17,NULL
2422,1043,29,25,3,2023-10-19,718685.39,11314.61,2
2423,163,43,19,2,2024-08-25,1460669.88,9330.12,NULL
2424,1195,50,33,4,2024-10-20,1281286.39,68713.61,3
2425,861,72,42,5,2023-09-01,512175.88,37824.12,12
2426,1131,3,43,6,2023-04-02,535047.12,24952.88,2
2427,389,73,31,4,2022-08-08,710410.02,29589.98,1
2428,484,65,42,5,2022-09-03,5738544.83,261455.17,17
2429,922,75,19,2,2024-06-08,776072.60,23927.40,5
2430,1114,60,42,5,2022-03-25,4635429.82,164570.18,9
2431,846,6,4,1,2023-03-22,765826.51,24173.49,NULL
2432,890,51,33,4,2024-07-22,1849412.38,100587.62,10
2433,1161,30,17,2,2024-05-09,935407.16,14592.84,NULL
2434,1166,41,57,8,2024-05-14,1540598.76,109401.24,7
2435,21,110,33,4,2023-01-18,8776549.11,623450.89,NULL
2436,796,79,19,2,2023-12-04,1460322.71,39677.29,5
2437,299,79,33,4,2024-03-13,1434583.36,65416.64,2
2438,426,82,17,2,2023-12-22,3691730.62,108269.38,14
2439,617,57,27,3,2023-04-09,2639746.44,160253.56,13
2440,667,48,42,5,2024-09-26,2560651.85,189348.15,NULL
2441,790,10,21,3,2023-01-24,1001736.00,18264.00,16
2442,535,63,31,4,2024-11-06,1635377.00,64623.00,4
2443,890,36,19,2,2022-01-05,1235646.11,4353.89,NULL
2444,513,18,25,3,2022-04-03,780726.65,39273.35,17
2445,45,46,17,2,2022-04-28,1564970.87,35029.13,3
2446,385,97,33,4,2023-11-14,7626301.37,273698.63,NULL
2447,1004,70,7,1,2024-02-07,1369313.83,30686.17,2
2448,1036,14,54,7,2023-01-05,1035264.38,44735.62,9
2449,606,78,17,2,2023-01-28,1492037.67,7962.33,6
2450,880,4,19,2,2022-11-17,599623.55,20376.45,1
2451,982,74,33,4,2022-01-03,771692.71,8307.29,NULL
2452,287,76,51,7,2023-10-07,761532.38,88467.62,15
2453,318,16,12,2,2022-05-26,637773.09,2226.91,14
2454,89,8,17,2,2024-12-11,666122.76,13877.24,5
2455,668,24,17,2,2024-11-22,1138870.10,11129.90,NULL
2456,118,28,21,3,2022-12-24,929879.75,60120.25,NULL
2457,1127,47,51,7,2023-12-25,2505386.47,94613.53,17
2458,785,70,6,1,2024-12-12,1355231.46,44768.54,8
2459,474,29,39,5,2023-08-11,680287.68,49712.32,NULL
2460,969,48,24,3,2022-11-23,2635377.85,114622.15,9
2461,543,60,7,1,2023-09-24,4778809.19,21190.81,2
2462,133,36,17,2,2022-05-02,1209903.13,30096.87,13
2463,508,50,44,6,2022-05-23,1215672.10,134327.90,7
2464,109,76,25,3,2022-10-09,829602.35,20397.65,NULL
2465,301,53,1,1,2024-04-02,836259.68,3740.32,20
2466,459,65,7,1,2024-02-21,5798263.77,201736.23,13
2467,930,51,32,4,2023-02-24,1902799.70,47200.30,NULL
2468,63,14,35,4,2024-10-27,1030989.91,49010.09,NULL
2469,1123,3,33,4,2022-11-10,532775.61,27224.39,20
2470,528,12,40,5,2024-10-10,1167894.27,82105.73,NULL
2471,685,84,45,6,2022-07-13,2854878.75,345121.25,9
2472,26,66,24,3,2022-12-06,1877830.49,72169.51,6
2473,264,110,25,3,2024-01-18,9060033.96,339966.04,NULL
2474,241,16,4,1,2022-09-19,632874.54,7125.46,NULL
2475,138,13,43,6,2022-03-23,1297482.34,92517.66,1
2476,1073,83,17,2,2023-01-09,2140949.84,59050.16,13
2477,206,28,24,3,2024-10-13,961929.02,28070.98,16
2478,652,109,24,3,2024-09-19,8468584.86,531415.14,12
2479,247,109,50,7,2024-10-19,7973661.78,1026338.22,10
2480,358,6,42,5,2022-07-09,740422.09,49577.91,NULL
2481,969,76,22,3,2022-02-24,816171.49,33828.51,10
2482,489,77,26,3,2024-12-21,1339794.45,60205.55,8
2483,1186,75,22,3,2023-10-27,788147.82,11852.18,13
2484,873,19,50,7,2024-02-03,964767.56,85232.44,NULL
2485,432,79,28,4,2023-04-18,1441944.88,58055.12,11
2486,1087,69,32,4,2022-11-06,771670.77,28329.23,5
2487,567,55,31,4,2023-02-18,1068790.11,21209.89,19
2488,755,16,17,2,2022-02-19,634341.68,5658.32,15
2489,688,86,25,3,2023-04-24,3671198.82,228801.18,2
2490,988,55,19,2,2024-08-15,1076891.42,13108.58,5
2491,434,49,38,5,2022-11-03,907007.23,12992.77,12
2492,289,115,4,1,2023-07-24,5423663.24,176336.76,12
2493,722,97,25,3,2023-03-04,7628112.03,271887.97,15
2494,1067,40,56,8,2023-04-25,993387.93,126612.07,9
2495,218,3,11,2,2022-07-24,546716.70,13283.30,7
2496,1198,1,12,2,2023-02-18,443857.84,16142.16,NULL
2497,233,5,33,4,2024-08-12,693433.52,26566.48,NULL
2498,629,65,12,2,2022-10-02,5794778.13,205221.87,12
2499,190,84,24,3,2024-11-06,3094205.13,105794.87,11
2500,582,24,50,7,2022-02-08,1080135.85,69864.15,13
2501,348,16,33,4,2022-11-03,604771.23,35228.77,10
2502,789,6,19,2,2024-11-27,760732.63,29267.37,2
2503,104,25,42,5,2023-12-02,732267.74,27732.26,NULL
2504,802,5,12,2,2023-10-24,714893.15,5106.85,NULL
2505,219,45,2,1,2023-11-11,1080810.61,19189.39,NULL
2506,688,25,4,1,2022-06-24,735569.98,24430.02,11
2507,138,50,58,8,2024-08-15,1230914.16,119085.84,12
2508,1124,2,42,5,2022-10-19,479858.52,10141.48,19
2509,211,22,51,7,2024-04-04,1934959.36,115040.64,3
2510,1052,111,19,2,2023-08-10,11106828.49,393171.51,5
2511,248,83,7,1,2022-05-02,2186611.08,13388.92,NULL
2512,620,47,24,3,2023-12-13,2511093.69,88906.31,18
2513,1111,7,10,1,2023-04-13,834459.89,15540.11,NULL
2514,209,105,59,8,2024-08-11,6859980.09,340019.91,4
2515,53,92,31,4,2023-11-07,9346665.62,153334.38,18
2516,483,60,38,5,2024-01-05,4709505.18,90494.82,NULL
2517,516,50,42,5,2022-04-25,1323694.03,26305.97,NULL
2518,519,76,17,2,2024-10-16,836914.58,13085.42,5
2519,406,65,33,4,2024-10-16,5709674.98,290325.02,NULL
2520,810,105,21,3,2023-11-28,6912342.69,287657.31,NULL
2521,920,23,7,1,2024-01-08,2755088.15,94911.85,NULL
2522,759,11,53,7,2024-10-23,1035108.67,124891.33,NULL
2523,947,20,4,1,2022-05-03,1424661.66,25338.34,NULL
2524,425,55,60,8,2023-10-25,987690.45,102309.55,18
2525,380,4,19,2,2022-11-19,615270.04,4729.96,7
2526,341,52,58,8,2023-01-24,1330987.09,169012.91,8
2527,936,32,12,2,2023-05-08,1346178.07,3821.93,14
2528,384,66,38,5,2022-09-24,1923827.68,26172.32,16
2529,7,43,56,8,2023-11-10,1350972.90,119027.10,20
2530,819,29,33,4,2023-09-14,717214.24,12785.76,18
2531,667,108,50,7,2024-04-09,6143213.00,656787.00,6
2532,760,41,3,1,2024-10-23,1647718.45,2281.55,3
2533,198,31,17,2,2023-11-23,1396417.28,53582.72,20
2534,633,79,23,3,2024-11-08,1448828.75,51171.25,20
2535,687,34,2,1,2022-11-05,2187621.32,12378.68,14
2536,998,80,54,7,2024-12-23,1380566.77,69433.23,NULL
2537,444,58,37,5,2023-06-26,3562909.64,237090.36,NULL
2538,1168,42,34,4,2023-06-22,2018642.42,131357.58,5
2539,246,7,57,8,2023-08-08,766557.37,83442.63,7
2540,627,31,4,1,2024-11-18,1420775.62,29224.38,8
2541,885,41,7,1,2023-04-27,1648261.10,1738.90,18
2542,39,50,4,1,2024-10-22,1347978.54,2021.46,3
2543,624,17,20,3,2022-01-17,818405.75,21594.25,14
2544,964,66,33,4,2022-10-10,1864058.98,85941.02,1
2545,263,103,13,2,2023-07-07,15536488.44,463511.56,5
2546,843,6,7,1,2023-06-03,789621.21,378.79,7
2547,689,82,5,1,2023-01-16,3684504.44,115495.56,NULL
2548,262,63,42,5,2023-11-23,1635646.21,64353.79,NULL
2549,158,81,25,3,2024-08-19,3348593.72,151406.28,NULL
2550,930,54,54,7,2024-11-07,1387486.36,112513.64,3
2551,437,15,6,1,2023-08-21,2387685.62,62314.38,9
2552,461,29,21,3,2023-05-17,704746.85,25253.15,3
2553,935,32,31,4,2023-11-01,1296110.87,53889.13,NULL
2554,639,12,38,5,2023-02-16,1177135.66,72864.34,20
2555,1165,76,6,1,2022-06-05,848879.08,1120.92,NULL
2556,392,62,44,6,2022-08-09,1063921.42,36078.58,17
2557,862,86,13,2,2022-07-21,3888346.26,11653.74,15
2558,572,29,32,4,2023-10-25,713105.81,16894.19,10
2559,74,57,53,7,2024-07-23,2472143.14,327856.86,NULL
2560,338,73,29,4,2024-02-02,699732.14,40267.86,5
2561,19,87,42,5,2023-07-03,4467695.99,332304.01,NULL
2562,217,43,18,2,2023-01-09,1464427.03,5572.97,NULL
2563,637,46,57,8,2023-04-09,1530553.38,69446.62,10
2564,1020,17,17,2,2023-02-26,839473.43,526.57,15
2565,29,24,24,3,2024-09-22,1118230.72,31769.28,NULL
2566,501,30,7,1,2024-08-20,916755.24,33244.76,NULL
2567,123,65,19,2,2023-12-17,5764173.07,235826.93,NULL
2568,1025,122,22,3,2023-08-10,15872555.12,627444.88,17
2569,393,72,4,1,2024-04-08,548157.77,1842.23,12
2570,762,4,38,5,2023-02-27,596143.78,23856.22,9
2571,943,82,19,2,2023-06-22,3728712.59,71287.41,11
2572,283,79,18,2,2022-02-11,1484529.93,15470.07,NULL
2573,56,11,4,1,2023-04-13,1129857.85,30142.15,2
2574,264,27,16,2,2023-06-15,564827.53,15172.47,NULL
2575,749,59,38,5,2022-10-04,4225087.06,74912.94,11
2576,1170,39,39,5,2022-10-03,957963.69,42036.31,NULL
2577,430,49,17,2,2022-07-24,896405.47,23594.53,18
2578,1189,67,4,1,2022-10-05,2182852.88,17147.12,NULL
2579,713,70,31,4,2024-11-11,1312424.81,87575.19,17
2580,58,117,4,1,2024-10-17,10164083.78,35916.22,NULL
2581,924,43,50,7,2024-05-05,1378519.59,91480.41,16
2582,989,36,24,3,2023-08-02,1204824.74,35175.26,2
2583,18,60,8,1,2024-06-18,4716597.07,83402.93,NULL
2584,746,81,38,5,2023-04-27,3255516.70,244483.30,10
2585,778,4,29,4,2022-11-01,596398.27,23601.73,NULL
2586,726,63,17,2,2022-06-19,1643297.41,56702.59,NULL
2587,456,17,57,8,2023-03-05,787540.99,52459.01,NULL
2588,977,9,48,6,2024-04-12,906832.51,33167.49,NULL
2589,1198,79,42,5,2023-08-09,1400595.21,99404.79,19
2590,498,51,17,2,2023-06-09,1923782.38,26217.62,NULL
2591,726,42,33,4,2024-11-06,2070627.33,79372.67,4
2592,590,67,25,3,2023-02-08,2160480.60,39519.40,9
2593,331,8,50,7,2024-02-13,653335.44,26664.56,9
2594,567,103,42,5,2023-09-04,15762461.87,237538.13,8
2595,252,108,20,3,2022-11-05,6514986.02,285013.98,2
2596,598,41,24,3,2022-12-17,1536747.03,113252.97,NULL
2597,861,80,24,3,2022-04-23,1412445.45,37554.55,NULL
2598,936,5,19,2,2023-04-14,697831.59,22168.41,NULL
2599,706,1,4,1,2022-06-06,458754.09,1245.91,9
2600,1069,77,58,8,2023-10-27,1314748.45,85251.55,NULL
2601,731,19,10,1,2023-01-19,1026503.85,23496.15,15
2602,1164,89,17,2,2022-04-15,9080403.38,319596.62,NULL
2603,267,26,9,1,2023-02-10,4504836.26,95163.74,6
2604,930,43,42,5,2024-09-17,1442124.89,27875.11,1
2605,121,23,1,1,2024-07-28,2832145.08,17854.92,NULL
2606,572,25,33,4,2023-05-14,717177.39,42822.61,7
2607,672,78,9,1,2023-07-12,1493100.73,6899.27,20
2608,343,76,6,1,2022-06-01,819876.36,30123.64,3
2609,25,17,22,3,2022-01-15,805732.86,34267.14,16
2610,1057,55,32,4,2024-05-01,1040664.36,49335.64,4
2611,89,51,13,2,2022-06-10,1897181.94,52818.06,6
2612,695,4,24,3,2024-01-26,577803.56,42196.44,18
2613,664,102,19,2,2022-07-13,6926978.71,73021.29,10
2614,413,37,28,4,2024-11-23,1889741.17,110258.83,9
2615,905,68,58,8,2024-06-17,2078694.40,221305.60,NULL
2616,738,48,39,5,2022-10-02,2657276.88,92723.12,NULL
2617,310,104,26,3,2023-09-21,4680755.27,219244.73,11
2618,969,7,16,2,2022-11-14,824821.80,25178.20,20
2619,302,102,35,4,2024-06-01,6816428.97,183571.03,2
2620,412,9,25,3,2024-06-26,897893.36,42106.64,NULL
2621,286,84,55,7,2024-12-22,2824919.98,375080.02,16
2622,702,19,57,8,2023-07-06,925038.80,124961.20,8
2623,1132,52,7,1,2024-05-19,1493091.67,6908.33,10
2624,796,6,6,1,2024-11-28,779456.84,10543.16,18
2625,95,31,11,2,2024-04-27,1397207.52,52792.48,13
2626,388,72,16,2,2024-08-20,530419.45,19580.55,NULL
2627,904,11,48,6,2024-06-01,1073133.67,86866.33,NULL
2628,570,33,8,1,2022-01-09,1698672.10,51327.90,16
2629,582,76,57,8,2024-09-28,755403.36,94596.64,15
2630,163,116,25,3,2024-11-24,7181684.70,218315.30,NULL
2631,896,60,44,6,2024-10-10,4627026.37,172973.63,17
2632,479,34,12,2,2024-07-16,2184765.36,15234.64,9
2633,353,7,38,5,2024-08-19,798940.60,51059.40,6
2634,1154,10,5,1,2024-04-05,992997.86,27002.14,9
2635,530,108,57,8,2024-07-12,6088010.79,711989.21,4
2636,952,44,40,5,2023-06-19,1738501.43,111498.57,4
2637,636,79,24,3,2024-10-15,1417334.81,82665.19,12
2638,887,36,45,6,2023-08-05,1201860.26,38139.74,11
2639,287,39,45,6,2023-03-16,937261.89,62738.11,20
2640,1014,62,33,4,2023-03-12,1069260.31,30739.69,6
2641,158,59,4,1,2022-11-06,4197675.17,102324.83,8
2642,885,35,28,4,2023-07-10,2364511.82,85488.18,NULL
2643,77,9,16,2,2022-02-23,932859.06,7140.94,NULL
2644,496,15,50,7,2022-11-09,2229077.25,220922.75,9
2645,663,51,24,3,2022-05-05,1863866.96,86133.04,3
2646,844,34,17,2,2024-07-11,2193588.50,6411.50,19
2647,410,52,53,7,2022-04-12,1324201.29,175798.71,NULL
2648,885,101,52,7,2022-11-23,9423694.89,1076305.11,18
2649,513,76,25,3,2023-09-02,806182.47,43817.53,19
2650,886,38,59,8,2023-07-23,601522.55,78477.45,13
2651,1100,50,45,6,2023-02-19,1253904.72,96095.28,19
2652,100,1,38,5,2024-10-16,432955.95,27044.05,2
2653,641,74,42,5,2022-01-18,727500.97,52499.03,4
2654,255,81,50,7,2022-01-09,3111803.38,388196.62,13
2655,625,73,4,1,2024-03-04,728435.69,11564.31,7
2656,483,68,32,4,2023-05-24,2258856.24,41143.76,8
2657,188,86,38,5,2023-05-28,3721699.75,178300.25,10
2658,561,89,4,1,2023-05-25,9043527.14,356472.86,9
2659,435,33,19,2,2023-11-21,1684181.79,65818.21,NULL
2660,51,17,43,6,2024-04-01,746208.22,93791.78,16
2661,1142,28,7,1,2022-11-25,955554.05,34445.95,8
2662,727,51,24,3,2023-06-16,1819699.41,130300.59,10
2663,219,9,30,4,2023-06-11,880329.82,59670.18,7
2664,1182,20,46,6,2022-09-27,1388381.91,61618.09,2
2665,202,17,54,7,2022-04-02,781788.20,58211.80,18
2666,677,37,58,8,2023-04-27,1838305.07,161694.93,NULL
2667,89,9,33,4,2022-12-12,896790.77,43209.23,12
2668,180,97,12,2,2024-06-22,7840916.50,59083.50,13
2669,667,12,43,6,2023-04-13,1184241.62,65758.38,9
2670,431,74,19,2,2024-06-03,772110.06,7889.94,1
2671,950,22,33,4,2024-06-17,2000105.89,49894.11,17
2672,1039,114,9,1,2023-07-02,20494668.76,505331.24,18
2673,447,2,42,5,2024-09-07,466456.39,23543.61,17
2674,869,54,42,5,2024-05-12,1435362.40,64637.60,6
2675,633,87,31,4,2023-06-07,4688576.83,111423.17,NULL
2676,725,75,47,6,2024-07-27,720471.83,79528.17,14
2677,682,28,42,5,2023-12-03,931533.03,58466.97,4
2678,1024,79,45,6,2024-08-19,1399867.61,100132.39,NULL
2679,469,48,7,1,2022-08-13,2668956.02,81043.98,5
2680,1155,5,4,1,2024-05-16,693567.10,26432.90,NULL
2681,406,20,44,6,2023-01-03,1369341.41,80658.59,NULL
